,DATE,q.in,ec.in,t.in,q.HOL,q.RFD,q.FLS,q.RFR,q.TIM,q.FLY,q.CAN,q.CON,q.HRC,q.WTP,q.out,ec.out,t.out,da.0,da.1,dc.0,dc.1,dd.0,dd.1,de.0,de.1,p,et
926,9/11/2001,4.134259602,1.17,NA,0,2.152080341,0,0.679604318,1.699010795,4.700596534,0.172732764,1.444159176,0.067960432,NA,1.840595028,2.7,20.35,0.192024,0.204216,0.301752,0.28956,0.295656,0.283464,0.329184,0.329184,0,0.006858
927,9/12/2001,2.40693196,1.17,NA,NA,2.152080341,0,0.679604318,1.783961335,4.643962841,0.16990108,1.41584233,0.070792116,NA,1.925545568,2.62,20,0.124968,0.192024,0.28956,0.301752,0.301752,0.295656,0.33528,0.329184,0,0.00762
928,9/13/2001,1.925545568,1.21,NA,NA,2.152080341,0,0.679604318,1.868911875,4.530695454,0.195386241,1.387525483,0.073623801,NA,1.868911875,2.57,21.25,NA,0.124968,0.256032,0.28956,0.262128,0.301752,0.329184,0.33528,0.003302,0.006858
929,9/14/2001,1.755644489,1.21,NA,0,2.095446648,0,0.679604318,1.755644489,4.219210142,0.220871403,1.41584233,0.090613909,NA,1.500792869,2.86,23.1,0.094488,NA,0.234696,0.256032,0.25908,0.262128,0.298704,0.329184,0.000254,0.004826
930,9/15/2001,3.624556364,1.21,NA,0,2.180397187,0,0.707921165,1.897228722,4.077625909,0.260514989,1.472476023,0.093445594,NA,1.642377102,2.68,21.8,NA,0.094488,0.231648,0.234696,0.25908,0.25908,0.310896,0.298704,0,0.005588
931,9/16/2001,3.964358523,1.16,17.6,0.798535074,2.180397187,0,0.679604318,1.642377102,4.559012301,0.195386241,1.41584233,0.101940648,NA,1.557426562,NA,NA,0.195072,NA,0.24384,0.231648,0.283464,0.25908,0.301752,0.310896,0,0.004064
932,9/17/2001,3.313071051,1.21,NA,0,2.180397187,0,0.679604318,1.642377102,4.615645994,0.16990108,1.472476023,0.093445594,NA,1.529109716,NA,NA,0.164592,0.195072,0.265176,0.24384,0.301752,0.283464,0.301752,0.301752,0,0.004826
933,9/18/2001,3.369704744,1.12,NA,NA,2.152080341,0,0.679604318,1.727327642,4.643962841,0.246356565,1.444159176,0.118930756,NA,2.038812954,NA,NA,0.16764,0.164592,0.256032,0.265176,NA,0.301752,0.344424,0.301752,0,0.005588
934,9/19/2001,4.587329148,1.17,NA,0,2.180397187,0,0.679604318,1.897228722,4.615645994,0.707921165,1.41584233,0.16423771,NA,2.067129801,NA,20.8,0.21336,0.16764,0.256032,0.256032,0.359664,NA,0.347472,0.344424,0,0.007112
935,9/20/2001,1.868911875,1.12,NA,0,2.152080341,0,0.679604318,1.897228722,4.559012301,0.991089631,1.444159176,0.144415918,NA,2.350298267,NA,20.3,0.100584,0.21336,0.271272,0.256032,0.390144,0.359664,0.36576,0.347472,0,0.005842
936,9/21/2001,1.24594125,NA,NA,0,1.897228722,0,0.679604318,1.982179261,4.559012301,1.104357017,1.444159176,0.12742581,NA,2.944952045,NA,20.5,0.070104,0.100584,0.246888,0.271272,0.35052,0.390144,0.405384,0.36576,0,0.00762
937,9/22/2001,1.274258097,1.27,NA,0,1.840595028,0,0.679604318,2.293664574,4.643962841,0.651287472,1.387525483,0.130257494,NA,2.378615114,NA,19.95,0.073152,0.070104,0.2286,0.246888,0.3048,0.35052,0.368808,0.405384,0,0.005334
938,9/23/2001,1.24594125,1.28,NA,0,1.727327642,0,0.679604318,2.095446648,4.360794375,0.339802159,1.387525483,0.116099071,NA,1.755644489,NA,19.05,0.073152,0.073152,0.219456,0.2286,0.268224,0.3048,0.32004,0.368808,0,0.005588
939,9/24/2001,1.755644489,1.26,NA,0,1.897228722,0,0.679604318,1.840595028,4.219210142,0.271841727,1.387525483,0.113267386,NA,1.387525483,NA,17.35,0.100584,0.073152,0.2286,0.219456,0.25908,0.268224,0.286512,0.32004,0,0.006604
940,9/25/2001,2.463565653,1.27,NA,0,2.180397187,0,0.707921165,1.727327642,3.992675369,0.396435852,1.41584233,0.12176244,NA,1.24594125,NA,17.45,0.134112,0.100584,0.225552,0.2286,0.265176,0.25908,0.271272,0.286512,0,0.005842
941,9/26/2001,4.134259602,1.28,NA,0,2.180397187,0,0.679604318,1.783961335,4.247526989,0.246356565,1.444159176,0.133089179,NA,1.189307557,NA,19.05,0.204216,0.134112,0.216408,0.225552,NA,0.265176,0.265176,0.271272,0,0.005842
942,9/27/2001,4.700596534,1.29,NA,NA,2.152080341,0,0.679604318,1.472476023,5.181982926,0.155742656,1.41584233,0.133089179,NA,1.104357017,NA,19.7,0.222504,0.204216,0.231648,0.216408,0.252984,NA,0.256032,0.265176,0,0.007112
943,9/28/2001,5.238616619,1.37,NA,NA,2.152080341,0,0.651287472,1.359208636,4.728913381,0.12742581,1.41584233,0.133089179,NA,0.991089631,NA,18.9,0.240792,0.222504,0.268224,0.231648,NA,0.252984,0.240792,0.256032,0,0.005588
944,9/29/2001,4.587329148,1.42,NA,0,2.152080341,0,0.679604318,1.359208636,4.643962841,0.12742581,1.500792869,0.12742581,NA,1.07604017,NA,17.45,0.219456,0.240792,0.277368,0.268224,NA,NA,0.249936,0.240792,0,0.005334
945,9/30/2001,4.134259602,1.46,NA,0,2.152080341,0,0.679604318,1.24594125,4.672279687,0.12176244,1.444159176,0.133089179,NA,1.41584233,NA,19.15,0.207264,0.219456,0.292608,0.277368,NA,NA,0.28956,0.249936,0,0.005588
946,10/1/2001,4.077625909,1.48,NA,0,2.237030881,0,0.821188551,1.274258097,4.672279687,0.113267386,1.41584233,0.135920864,NA,1.33089179,NA,19.65,0.201168,0.207264,0.295656,0.292608,NA,NA,0.280416,0.28956,0,0.007112
947,10/2/2001,3.709506903,1.47,NA,NA,2.293664574,0,0.877822244,1.189307557,4.643962841,0.110435702,1.41584233,0.150079287,NA,1.07604017,NA,19.15,0.192024,0.201168,0.28956,0.295656,0.231648,NA,0.249936,0.280416,0,0.005588
948,10/3/2001,3.56792267,1.49,NA,0,2.520199347,0,1.047723324,1.217624403,4.389111221,0.107604017,1.387525483,0.138752548,NA,0.934455937,3.05,18.35,0.188976,0.192024,0.280416,0.28956,0.204216,0.231648,0.231648,0.249936,0,0.004572
949,10/4/2001,3.624556364,1.5,NA,0,2.690100426,0,1.189307557,1.274258097,4.304160682,0.107604017,1.24594125,0.118930756,NA,0.877822244,3.14,16.5,0.188976,0.188976,0.27432,0.280416,0.204216,0.204216,0.225552,0.231648,0.000508,0.001778
950,10/5/2001,3.73782375,1.51,NA,NA,2.690100426,0,1.189307557,1.387525483,4.615645994,0.107604017,1.189307557,0.110435702,NA,0.849505398,3.17,13.1,0.192024,0.188976,0.262128,0.27432,0.192024,0.204216,0.219456,0.225552,0,0.004064
951,10/6/2001,4.105942756,1.49,NA,0,2.690100426,0,1.189307557,1.387525483,4.983765,0.107604017,1.16099071,0.138752548,NA,0.849505398,3.2,13.7,0.207264,0.192024,0.246888,0.262128,0.188976,0.192024,0.219456,0.219456,0,0.006858
952,10/7/2001,4.700596534,1.45,NA,0,2.690100426,0,1.189307557,1.472476023,4.757230227,0.104772332,1.16099071,0.172732764,NA,0.849505398,3.22,15.4,0.225552,0.207264,0.249936,0.246888,0.2286,0.188976,0.219456,0.219456,0,0.006858
953,10/8/2001,4.728913381,1.43,NA,0,2.690100426,0,1.189307557,1.585743409,4.757230227,0.104772332,1.444159176,0.155742656,NA,0.906139091,3.19,16.9,0.225552,0.225552,0.256032,0.249936,0.262128,0.2286,0.2286,0.219456,0,0.008382
954,10/9/2001,4.927131307,1.43,NA,0,2.690100426,0,1.16099071,1.444159176,4.700596534,0.104772332,1.41584233,0.141584233,NA,1.104357017,2.82,16.9,0.231648,0.225552,0.252984,0.256032,0.252984,0.262128,0.256032,0.2286,0,0.003302
955,10/10/2001,4.870497613,1.33,NA,NA,2.690100426,0,1.189307557,1.41584233,4.757230227,0.104772332,1.444159176,0.133089179,NA,1.07604017,2.86,14.45,0.2286,0.231648,0.256032,0.252984,0.246888,0.252984,0.249936,0.256032,0,0.005588
956,10/11/2001,4.247526989,1.14,NA,0,2.690100426,0,1.189307557,1.557426562,4.785547074,0.215208034,1.444159176,0.133089179,NA,1.019406477,2.98,14.1,0.204216,0.2286,0.27432,0.256032,0.25908,0.246888,0.24384,0.249936,0,0.005842
957,10/12/2001,3.879407983,1.16,NA,0,2.690100426,0,1.189307557,1.642377102,4.672279687,0.215208034,1.444159176,0.107604017,NA,1.047723324,2.91,11,0.192024,0.204216,0.237744,0.27432,0.262128,0.25908,0.246888,0.24384,0,0.004826
958,10/13/2001,3.681190057,1.18,NA,0,2.690100426,0,1.217624403,1.699010795,4.785547074,0.235029827,1.444159176,0.104772332,NA,1.274258097,2.72,NA,0.18288,0.192024,0.118872,0.237744,0.265176,0.262128,0.27432,0.246888,0,0.005842
959,10/14/2001,4.190893295,1.15,NA,0,2.690100426,0,1.189307557,1.755644489,4.785547074,0.186891187,1.41584233,0.12742581,NA,1.33089179,2.63,12.75,0.19812,0.18288,0.100584,0.118872,0.256032,0.265176,0.280416,0.27432,0,0.004318
960,10/15/2001,4.190893295,1.17,NA,0,2.690100426,0,1.189307557,1.925545568,4.757230227,0.158574341,1.41584233,0.104772332,NA,1.387525483,2.65,12.1,0.201168,0.19812,NA,0.100584,0.268224,0.256032,0.286512,0.280416,0,0.00381
961,10/16/2001,4.332477528,1.19,NA,0,2.690100426,0,1.189307557,1.982179261,4.672279687,0.184059503,1.500792869,0.104772332,NA,1.500792869,2.6,NA,0.204216,0.201168,0.054864,NA,0.286512,0.268224,0.298704,0.286512,0,0.005842
962,10/17/2001,4.870497613,1.14,NA,0,2.690100426,0,1.189307557,2.038812954,4.728913381,0.192554557,1.444159176,0.124594125,NA,1.670693949,2.41,12.4,0.219456,0.204216,0.009144,0.054864,0.295656,0.286512,0.313944,0.298704,0,0.004318
963,10/18/2001,4.587329148,1.12,NA,0,2.690100426,0,1.189307557,2.010496108,4.728913381,0.203881295,1.387525483,0.12176244,NA,1.812278182,2.32,12.4,0.210312,0.219456,NA,0.009144,0.316992,0.295656,0.326136,0.313944,0,0.004572
964,10/19/2001,3.794457443,1.13,NA,0,2.548516193,0,1.189307557,2.038812954,4.530695454,0.283168466,1.41584233,0.12176244,NA,2.067129801,2.15,11.5,0.18288,0.210312,0.286512,NA,0.326136,0.316992,0.347472,0.326136,0,0.005842
965,10/20/2001,4.049309062,1.14,NA,0,2.435248807,0,1.189307557,1.868911875,4.587329148,0.594653778,1.444159176,0.12742581,NA,2.32198142,2.1,11.65,0.192024,0.18288,0.280416,0.286512,0.326136,0.326136,0.36576,0.347472,0,0.002794
966,10/21/2001,3.001585739,0.989,NA,0,2.378615114,0,1.189307557,1.868911875,4.870497613,0.736238011,1.444159176,0.118930756,NA,2.548516193,2.03,11.3,0.1524,0.192024,0.277368,0.280416,0.323088,0.326136,0.381,0.36576,0,0.005842
967,10/22/2001,3.398021591,1.3,NA,0,2.435248807,0,1.189307557,1.670693949,4.587329148,0.622970625,1.41584233,0.144415918,NA,2.746734119,1.98,12.9,0.173736,0.1524,0.271272,0.277368,0.3048,0.323088,0.393192,0.381,0,0.00762
968,10/23/2001,3.058219432,1.34,NA,0,2.435248807,0,1.189307557,1.529109716,4.700596534,0.274673412,1.387525483,0.133089179,NA,2.633466733,2.04,13.15,0.161544,0.173736,0.280416,0.271272,0.271272,0.3048,0.387096,0.393192,0,0.004826
969,10/24/2001,2.605149886,1.36,NA,0,2.350298267,0,1.16099071,1.472476023,4.700596534,0.220871403,1.387525483,0.087782224,NA,2.237030881,2.27,11.35,0.143256,0.161544,0.283464,0.280416,0.237744,0.271272,0.359664,0.387096,0,0.00381
970,10/25/2001,3.56792267,1.32,NA,0,2.435248807,0,1.217624403,1.557426562,4.643962841,0.237861511,1.444159176,0.065128747,NA,1.953862415,2.55,9.45,0.18288,0.143256,0.286512,0.283464,0.240792,0.237744,0.338328,0.359664,0,0.003556
971,10/26/2001,4.304160682,1.29,NA,0,2.435248807,0,1.217624403,1.529109716,4.643962841,0.339802159,1.472476023,0.065128747,NA,1.840595028,2.69,9.55,0.210312,0.18288,0.298704,0.286512,0.280416,0.240792,0.329184,0.338328,0,0.004318
972,10/27/2001,4.615645994,1.26,NA,0,2.435248807,0,1.24594125,1.529109716,4.672279687,0.339802159,1.472476023,0.059465378,NA,2.180397187,2.47,9.7,0.222504,0.210312,0.295656,0.298704,0.307848,0.280416,0.353568,0.329184,0,0.005334
973,10/28/2001,4.105942756,1.29,NA,0,2.435248807,0,1.24594125,1.529109716,4.643962841,0.453069545,1.444159176,0.07928717,NA,2.57683304,2.25,11.05,0.204216,0.222504,0.295656,0.295656,0.33528,0.307848,0.381,0.353568,0,0.003302
974,10/29/2001,4.020992216,1.33,NA,0.000113267,2.435248807,0,1.217624403,1.472476023,4.672279687,0.453069545,1.444159176,0.090613909,NA,2.860001506,2.13,11.75,0.204216,0.204216,0.28956,0.295656,0.332232,0.33528,0.399288,0.381,0,0.003556
975,10/30/2001,4.304160682,1.32,NA,0.000169901,2.435248807,0,1.217624403,1.529109716,4.728913381,0.339802159,1.444159176,0.096277278,NA,2.831684659,2.14,11.6,0.216408,0.204216,0.28956,0.28956,0.32004,0.332232,0.399288,0.399288,0,0.010414
976,10/31/2001,4.105942756,1.29,NA,0.000113267,2.038812954,0,1.132673864,1.699010795,4.700596534,0.339802159,1.444159176,0.133089179,NA,2.831684659,2.21,13.6,0.210312,0.216408,0.28956,0.28956,0.326136,0.32004,0.399288,0.399288,0,0.004572
977,11/1/2001,4.360794375,1.31,NA,NA,1.16099071,0,0.215774371,1.132673864,5.266933466,0.566336932,1.444159176,0.082118855,NA,2.973268892,2.21,11.95,0.222504,0.210312,0.295656,0.28956,0.310896,0.326136,0.405384,0.399288,0,0.00381
978,11/2/2001,4.870497613,1.3,NA,0.000254852,1.189307557,0,0.00206713,1.41584233,6.286339943,0.266178358,1.41584233,0.082118855,NA,2.661783579,2.23,11.5,0.237744,0.222504,0.295656,0.295656,0.268224,0.310896,0.387096,0.405384,0,0.003048
979,11/3/2001,5.153666079,1.29,NA,0.000339802,1.189307557,0,0.00107604,1.472476023,7.135845341,0.269010043,1.387525483,0.08495054,NA,2.067129801,2.47,12.25,0.249936,0.237744,0.307848,0.295656,0.234696,0.268224,0.347472,0.387096,0,0.002286
980,11/4/2001,4.927131307,1.28,NA,0.00045307,1.189307557,0,0.00107604,1.585743409,7.503964346,0.269010043,1.41584233,0.096277278,NA,1.699010795,2.67,13.6,0.24384,0.249936,0.313944,0.307848,0.2286,0.234696,0.316992,0.347472,0,0.00381
981,11/5/2001,4.389111221,1.3,NA,2.83E-05,1.189307557,0,0.00107604,1.529109716,7.532281193,0.280336781,1.41584233,0.096277278,NA,1.500792869,2.71,12.8,0.2286,0.24384,0.316992,0.313944,0.216408,0.2286,0.298704,0.316992,0,0.003556
982,11/6/2001,4.020992216,1.3,NA,0,1.189307557,0,NA,1.670693949,7.4756475,0.396435852,1.699010795,0.099108963,NA,1.217624403,2.84,12.8,0.216408,0.2286,0.313944,0.316992,0.207264,0.216408,0.268224,0.298704,0,0.007366
983,11/7/2001,4.389111221,1.29,NA,NA,1.189307557,0,0,1.840595028,7.362380113,0.424752699,1.783961335,0.082118855,NA,0.906139091,3.23,12.7,0.231648,0.216408,0.307848,0.313944,0.21336,0.207264,0.2286,0.268224,0.001778,0.002286
984,11/8/2001,5.776636704,1.24,NA,0,1.189307557,0,0,2.010496108,7.617231733,0.566336932,1.783961335,0.031148531,NA,0.792871705,3.25,8.85,0.277368,0.231648,0.316992,0.307848,0.2286,0.21336,0.21336,0.2286,0,0.002794
985,11/9/2001,7.900400199,1.18,NA,NA,1.189307557,0,0,2.265347727,9.259608835,0.707921165,1.840595028,0.039643585,NA,0.736238011,3.26,9.5,0.344424,0.277368,0.35052,0.316992,0.237744,0.2286,0.204216,0.21336,0,0.002794
986,11/10/2001,9.96753,1.11,NA,0,1.189307557,0,0,2.237030881,11.63822395,0.707921165,1.897228722,0.050970324,NA,0.707921165,3.28,9.7,0.405384,0.344424,0.393192,0.35052,0.240792,0.237744,0.19812,0.204216,0,0.002794
987,11/11/2001,9.146341449,1.12,NA,0,1.07604017,0,0,2.208714034,12.96911574,0.566336932,1.953862415,0.07928717,NA,0.707921165,3.24,9.9,0.390144,0.405384,0.39624,0.393192,0.237744,0.240792,0.19812,0.19812,0,0.004064
988,11/12/2001,8.211885511,1.15,NA,NA,0.877822244,0,0,1.812278182,12.28951142,0.792871705,1.925545568,0.067960432,NA,0.736238011,3.14,10.75,0.368808,0.390144,0.393192,0.39624,0.246888,0.237744,0.204216,0.19812,0,0.003048
989,11/13/2001,7.4756475,1.2,NA,0,0.877822244,0,0,1.727327642,11.38337233,0.821188551,2.038812954,0.062297062,NA,0.707921165,3.23,10.9,0.353568,0.368808,0.390144,0.393192,0.252984,0.246888,0.19812,0.204216,0,0.00254
990,11/14/2001,6.399607329,1.25,NA,0,0.877822244,0,0,1.614060256,10.84535224,0.594653778,1.500792869,0.065128747,NA,0.736238011,3.24,10.85,0.326136,0.353568,0.381,0.390144,0.24384,0.252984,0.204216,0.19812,0,0.002286
991,11/15/2001,9.316242528,NA,NA,0,0.877822244,0,0,1.557426562,10.84535224,0.679604318,0,0.065128747,NA,2.123763494,2.11,10.6,NA,0.326136,0.393192,0.381,0.249936,0.24384,0.35052,0.204216,0,0.002032
992,11/16/2001,10.3922827,1.37,NA,0,0.877822244,0,0,1.41584233,12.11961034,0.192554557,0,0.076455486,NA,2.293664574,2.12,11,0.374904,NA,0.420624,0.393192,0.19812,0.249936,0.362712,0.35052,0,0.002286
993,11/17/2001,9.429509914,1.35,NA,0,0.877822244,0,0,1.387525483,12.40277881,0.161406026,0,0.050970324,NA,2.010496108,2.25,10.25,0.347472,0.374904,0.414528,0.420624,0.188976,0.19812,0.341376,0.362712,0.001778,0.004318
994,11/18/2001,9.429509914,1.35,NA,0,0.877822244,3.313071051,0,1.302574943,9.96753,0.158574341,0,0.082118855,NA,1.925545568,2.38,9.2,0.344424,0.347472,0.353568,0.414528,0.188976,0.188976,0.33528,0.341376,0.00127,0.002032
995,11/19/2001,9.372876221,1.35,NA,0,0.877822244,6.880993721,0,1.24594125,2.067129801,0.152910972,0,0.138752548,NA,1.897228722,2.41,8.25,0.338328,0.344424,0.283464,0.353568,0.323088,0.188976,0.332232,0.33528,0,0.002286
996,11/20/2001,9.514460454,1.36,NA,0,0.877822244,7.872083352,0,1.24594125,0,0.155742656,0,0.223703088,NA,4.332477528,2.14,5.65,0.33528,0.338328,0.262128,0.283464,0.381,0.323088,0.475488,0.332232,0,0.003048
997,11/21/2001,9.429509914,1.38,NA,NA,0.877822244,8.211885511,0,1.274258097,0,0.161406026,0,0.186891187,NA,5.153666079,1.91,5.4,0.332232,0.33528,0.240792,0.262128,0.353568,0.381,0.509016,0.475488,0,0.00254
998,11/22/2001,9.429509914,1.4,NA,NA,0.877822244,7.702182272,0,1.274258097,0,0.167069395,0,0.181227818,NA,4.81386392,1.96,5.2,0.326136,0.332232,0.234696,0.240792,0.344424,0.353568,0.496824,0.509016,0.011938,0.001778
999,11/23/2001,10.42059955,1.37,NA,NA,0.877822244,8.353469744,0,1.387525483,0,0.152910972,0,0.218039719,NA,5.181982926,2.02,6.25,0.347472,0.326136,0.234696,0.234696,0.356616,0.344424,0.512064,0.496824,0,0.003048
1000,11/24/2001,10.42059955,1.39,NA,NA,0.849505398,8.268519204,0,1.33089179,0,0.141584233,0,0.215208034,NA,5.578418778,2.02,5.75,0.338328,0.347472,0.225552,0.234696,0.353568,0.356616,0.524256,0.512064,0,0.003048
1001,11/25/2001,10.42059955,1.4,NA,NA,0.792871705,8.126934971,0,1.274258097,0,0.138752548,0,0.198217926,NA,5.125349233,2.1,6.05,0.338328,0.338328,0.222504,0.225552,0.35052,0.353568,0.509016,0.524256,0,0.002032
1002,11/26/2001,10.3922827,1.39,NA,NA,0.736238011,8.410103437,0,1.189307557,0,0.124594125,0,0.20671298,NA,4.955448153,2.27,3.5,0.332232,0.338328,0.216408,0.222504,0.338328,0.35052,0.50292,0.509016,0,0.00127
1003,11/27/2001,9.599410994,1.42,NA,NA,0.736238011,7.39069696,0,1.16099071,0,0.116099071,0,0.201049611,NA,4.700596534,2.31,1.8,0.310896,0.332232,0.21336,0.216408,0.307848,0.338328,0.490728,0.50292,0,0.001016
1004,11/28/2001,10.7604017,1.42,NA,NA,0.679604318,9.769312074,NA,1.104357017,0,0.116099071,0,0.178396134,NA,4.134259602,NA,NA,0.33528,0.310896,0.216408,0.21336,0.301752,0.307848,0.466344,0.490728,0,0.002032
1005,11/29/2001,11.6099071,1.41,NA,NA,0.651287472,11.6665408,0,1.07604017,0,0.135920864,0,0.167069395,NA,4.389111221,NA,NA,0.323088,0.33528,0.231648,0.216408,0.3048,0.301752,0.478536,0.466344,0,0.003556
1006,11/30/2001,12.37446196,1.4,NA,NA,0.651287472,12.4594125,0,1.07604017,0,0.144415918,0,0.184059503,NA,4.502378608,NA,NA,0.326136,0.323088,0.2286,0.231648,0.33528,0.3048,0.481584,0.478536,0,0.00381
1007,12/1/2001,12.34614511,1.4,NA,NA,0.679604318,10.05248054,0,1.047723324,NA,0.12742581,NA,0.184059503,NA,4.700596534,NA,NA,0.36576,0.326136,0.219456,0.2286,0.310896,0.33528,0.490728,0.481584,0,0.003048
1008,12/2/2001,11.80812503,1.39,NA,NA,0.651287472,10.08079739,0,1.019406477,NA,0.12176244,NA,0.195386241,NA,4.389111221,NA,NA,0.356616,0.36576,0.219456,0.219456,0.307848,0.310896,0.478536,0.490728,0,0.003556
1009,12/3/2001,10.90198594,1.39,NA,0,0.622970625,8.381786591,0,1.019406477,NA,0.116099071,NA,0.201049611,NA,4.219210142,NA,NA,0.341376,0.356616,0.216408,0.219456,0.307848,0.307848,0.469392,0.478536,0,0.005334
1010,12/4/2001,10.78871855,1.38,NA,0,0.651287472,8.438420284,0,0.991089631,NA,0.116099071,NA,0.192554557,NA,4.247526989,NA,NA,0.344424,0.341376,0.21336,0.216408,0.301752,0.307848,0.47244,0.469392,0,0.004318
1011,12/5/2001,10.67545116,1.38,NA,0,0.764554858,8.381786591,0,1.132673864,NA,0.133089179,NA,0.201049611,NA,4.247526989,2.44,6.45,0.344424,0.344424,0.21336,0.21336,0.298704,0.301752,0.47244,0.47244,0,0.004572
1012,12/6/2001,10.13743108,1.39,NA,NA,0.764554858,8.268519204,0,1.132673864,NA,0.135920864,NA,0.198217926,NA,4.219210142,2.41,4.65,0.33528,0.344424,0.216408,0.21336,0.3048,0.298704,0.469392,0.47244,0,0.00254
1013,12/7/2001,10.16574793,1.4,NA,NA,0.764554858,7.985350738,0,1.132673864,NA,0.113267386,NA,0.201049611,NA,4.162576449,2.34,4,0.338328,0.33528,0.216408,0.216408,0.313944,0.3048,0.466344,0.469392,0,0.002286
1014,12/8/2001,9.79762892,1.42,NA,NA,0.764554858,7.673865426,0,1.132673864,NA,0.104772332,NA,0.184059503,NA,4.077625909,2.27,2.7,0.33528,0.338328,0.219456,0.216408,0.313944,0.313944,0.463296,0.466344,0,0.00254
1015,12/9/2001,9.514460454,1.43,NA,NA,0.764554858,7.56059804,0,1.16099071,NA,0.101940648,NA,0.186891187,NA,4.219210142,2.27,2.6,0.332232,0.33528,0.222504,0.219456,0.326136,0.313944,0.469392,0.463296,0,0.002286
1016,12/10/2001,10.30733216,1.42,NA,NA,0.707921165,7.758815966,0,1.132673864,NA,0.101940648,NA,0.186891187,NA,4.219210142,2.24,2.6,0.356616,0.332232,0.219456,0.222504,0.332232,0.326136,0.469392,0.469392,0,0.004064
1017,12/11/2001,10.59050062,1.41,NA,NA,0.566336932,9.259608835,0,1.047723324,NA,0.110435702,NA,0.198217926,NA,4.190893295,2.21,3.1,0.36576,0.356616,0.216408,0.219456,0.326136,0.332232,0.469392,0.469392,0,0.001016
1018,12/12/2001,10.73208486,1.39,NA,NA,0.396435852,9.514460454,0,1.019406477,NA,0.118930756,NA,0.20671298,NA,4.134259602,2.18,2.15,0.374904,0.36576,0.222504,0.216408,0.323088,0.326136,0.466344,0.469392,0.001016,0.000508
1019,12/13/2001,10.47723324,1.45,NA,NA,0,7.107528494,NA,0.509703239,NA,0.101940648,NA,0.192554557,NA,4.105942756,2.15,0.75,0.886968,0.374904,0.256032,0.222504,0.316992,0.323088,0.466344,0.466344,0.00381,0.001524
1020,12/14/2001,10.19406477,1.44,NA,NA,0,4.672279687,NA,0.481386392,NA,0.107604017,NA,0.186891187,NA,3.73782375,2.22,1.55,0.399288,0.886968,0.368808,0.256032,0.44196,0.316992,0.448056,0.466344,0,0.002794
1021,12/15/2001,10.27901531,1.4,NA,NA,0,10.19406477,NA,0.481386392,NA,0.107604017,NA,0.189722872,NA,8.013667585,1.85,0.05,0.374904,0.399288,0.28956,0.368808,0.39624,0.44196,0.62484,0.448056,0,0.001778
1022,12/16/2001,9.627727841,1.41,NA,NA,0,9.769312074,NA,0.481386392,NA,0.104772332,NA,0.189722872,NA,5.521785085,1.84,1.7,0.362712,0.374904,0.262128,0.28956,0.347472,0.39624,0.524256,0.62484,0,0.001778
1023,12/17/2001,9.401193068,1.4,NA,NA,0,9.910896307,NA,0.453069545,NA,0.107604017,NA,0.186891187,NA,4.842180767,2.01,2.4,0.359664,0.362712,0.249936,0.262128,0.326136,0.347472,0.496824,0.524256,0,0.00254
1024,12/18/2001,9.571094147,1.4,NA,NA,0,9.514460454,NA,0.481386392,NA,0.107604017,NA,0.189722872,NA,4.559012301,2.08,2.9,0.362712,0.359664,0.237744,0.249936,0.313944,0.326136,0.484632,0.496824,0,0.001778
1025,12/19/2001,9.995846846,1.4,NA,NA,0,9.429509914,NA,0.453069545,NA,0.104772332,NA,0.186891187,NA,4.360794375,2.12,2.7,0.36576,0.362712,0.2286,0.237744,0.3048,0.313944,0.475488,0.484632,0,0.001524
1026,12/20/2001,10.3922827,1.4,NA,NA,0,9.79762892,NA,0.453069545,NA,0.104772332,NA,0.184059503,NA,4.134259602,2.18,2.7,0.371856,0.36576,0.222504,0.2286,0.301752,0.3048,0.466344,0.475488,0.000254,0.002794
1027,12/21/2001,9.910896307,1.41,NA,NA,0,9.429509914,NA,0.481386392,NA,0.104772332,NA,0.184059503,NA,4.049309062,2.23,3.25,0.36576,0.371856,0.219456,0.222504,0.301752,0.301752,0.463296,0.466344,0,0.001778
1028,12/22/2001,9.740995227,1.4,NA,NA,0,9.061390909,NA,0.481386392,NA,0.104772332,NA,0.195386241,NA,4.077625909,2.24,4,0.362712,0.36576,0.21336,0.219456,0.307848,0.301752,0.463296,0.463296,0,0.001524
1029,12/23/2001,9.88257946,1.42,NA,NA,0,9.033074062,NA,0.453069545,NA,0.104772332,NA,0.184059503,NA,3.992675369,2.29,2.45,0.362712,0.362712,0.210312,0.21336,0.307848,0.307848,0.460248,0.463296,0,0.00127
1030,12/24/2001,9.542777301,1.43,NA,NA,0,9.79762892,NA,0.453069545,NA,0.104772332,NA,0.175564449,NA,4.020992216,2.34,2.2,0.359664,0.362712,0.207264,0.210312,0.316992,0.307848,0.460248,0.460248,0,0.002286
1031,12/25/2001,9.146341449,1.44,NA,NA,0,12.54436304,NA,0.453069545,NA,0.104772332,NA,0.184059503,NA,3.964358523,2.36,1.8,0.35052,0.359664,0.204216,0.207264,0.310896,0.316992,0.4572,0.460248,0,0.00254
1032,12/26/2001,9.287925682,1.43,NA,NA,0,13.36555159,NA,0.453069545,NA,0.104772332,NA,0.184059503,NA,3.907724829,2.38,2.65,0.353568,0.35052,0.201168,0.204216,0.313944,0.310896,0.4572,0.4572,0,0.001524
