Date/Time	DISCHRG (cfs)	GAGE_HT (ft)
5/22/2001 0:00	90.9	0.84
5/23/2001 0:00	234	2.01
5/24/2001 0:00	326	2.48
5/25/2001 0:00	333	2.52
5/26/2001 0:00	329	2.5
5/27/2001 0:00	330	2.5
5/28/2001 0:00	331	2.5
5/29/2001 0:00	311	2.41
5/30/2001 0:00	281	2.26
5/31/2001 0:00	258	2.14
6/1/2001 0:00	232	2.01
6/2/2001 0:00	236	2.03
6/3/2001 0:00	236	2.03
6/4/2001 0:00	235	2.02
6/5/2001 0:00	201	1.82
6/6/2001 0:00	148	1.51
6/7/2001 0:00	142	1.46
6/8/2001 0:00	-490.3	50.18
6/9/2001 0:00	 	99.97
6/10/2001 0:00	 	99.96
6/11/2001 0:00	 	99.96
6/12/2001 0:00	-689.3	71.03
6/13/2001 0:00	144	1.49
6/14/2001 0:00	149	1.52
6/15/2001 0:00	148	1.51
6/16/2001 0:00	147	1.5
6/17/2001 0:00	146	1.5
6/18/2001 0:00	169	1.63
6/19/2001 0:00	212	1.9
6/20/2001 0:00	209	1.88
6/21/2001 0:00	259	2.14
6/22/2001 0:00	297	2.34
6/23/2001 0:00	302	2.37
6/24/2001 0:00	301	2.36
6/25/2001 0:00	328	2.48
6/26/2001 0:00	372	2.69
6/27/2001 0:00	369	2.68
6/28/2001 0:00	379	2.72
6/29/2001 0:00	411	2.87
6/30/2001 0:00	422	2.91
7/1/2001 0:00	422	2.91
7/2/2001 0:00	421	2.91
7/3/2001 0:00	420	2.91
7/4/2001 0:00	424	2.92
7/5/2001 0:00	427	2.93
7/6/2001 0:00	426	2.93
7/7/2001 0:00	426	2.93
7/8/2001 0:00	428	2.94
7/9/2001 0:00	434	2.97
7/10/2001 0:00	434	2.96
7/11/2001 0:00	433	2.96
7/12/2001 0:00	431	2.95
7/13/2001 0:00	430	2.95
7/14/2001 0:00	363	2.59
7/15/2001 0:00	421	2.91
7/16/2001 0:00	435	2.97
7/17/2001 0:00	437	2.98
7/18/2001 0:00	443	3
7/19/2001 0:00	452	3.04
7/20/2001 0:00	450	3.04
7/21/2001 0:00	452	3.04
7/22/2001 0:00	452	3.04
7/23/2001 0:00	415	2.88
7/24/2001 0:00	320	2.45
7/25/2001 0:00	320	2.45
7/26/2001 0:00	322	2.46
7/27/2001 0:00	322	2.46
7/28/2001 0:00	-120.6	186.75
7/29/2001 0:00	322	2.46
7/30/2001 0:00	323	2.46
7/31/2001 0:00	323	2.46
8/1/2001 0:00	320	2.45
8/2/2001 0:00	322	2.46
8/3/2001 0:00	305	2.38
8/4/2001 0:00	276	2.23
8/5/2001 0:00	272	2.22
8/6/2001 0:00	273	2.22
8/7/2001 0:00	272	2.21
8/8/2001 0:00	273	2.22
8/9/2001 0:00	276	2.23
8/10/2001 0:00	273	2.22
8/11/2001 0:00	273	2.22
8/12/2001 0:00	272	2.22
8/13/2001 0:00	271	2.21
8/14/2001 0:00	277	2.24
8/15/2001 0:00	277	2.24
8/16/2001 0:00	275	2.23
8/17/2001 0:00	276	2.24
8/18/2001 0:00	280	2.25
8/19/2001 0:00	285	2.28
8/20/2001 0:00	279	2.25
8/21/2001 0:00	269	2.2
8/22/2001 0:00	273	2.22
8/23/2001 0:00	271	2.21
8/24/2001 0:00	273	2.22
8/25/2001 0:00	273	2.22
8/26/2001 0:00	272	2.22
8/27/2001 0:00	271	2.21
8/28/2001 0:00	270	2.2
8/29/2001 0:00	268	2.2
8/30/2001 0:00	270	2.2
8/31/2001 0:00	272	2.21
9/1/2001 0:00	273	2.22
9/2/2001 0:00	273	2.22
9/3/2001 0:00	273	2.22
9/4/2001 0:00	273	2.22
9/5/2001 0:00	274	2.22
9/6/2001 0:00	273	2.22
9/7/2001 0:00	272	2.22
9/8/2001 0:00	272	2.21
9/9/2001 0:00	272	2.21
9/10/2001 0:00	273	2.22
9/11/2001 0:00	265	8.01
9/12/2001 0:00	275	2.23
9/13/2001 0:00	276	2.23
9/14/2001 0:00	278	2.24
9/15/2001 0:00	278	2.24
9/16/2001 0:00	270	2.2
9/17/2001 0:00	272	2.21
9/18/2001 0:00	272	2.22
9/19/2001 0:00	271	2.21
9/20/2001 0:00	272	2.22
9/21/2001 0:00	273	2.22
9/22/2001 0:00	274	2.23
9/23/2001 0:00	275	2.23
9/24/2001 0:00	275	2.23
9/25/2001 0:00	274	2.22
9/26/2001 0:00	273	2.22
9/27/2001 0:00	274	2.22
9/28/2001 0:00	272	2.22
9/29/2001 0:00	275	2.23
9/30/2001 0:00	278	2.24
10/1/2001 0:00	275	2.23
10/2/2001 0:00	273	2.22
10/3/2001 0:00	273	2.22
10/4/2001 0:00	272	2.22
10/5/2001 0:00	235	2.01
10/6/2001 0:00	10.1	14.87
10/7/2001 0:00	 	99.99
10/8/2001 0:00	 	99.98
10/9/2001 0:00	 	99.98
10/10/2001 0:00	 	99.97
10/11/2001 0:00	 	99.97
10/12/2001 0:00	 	99.96
10/13/2001 0:00	 	99.95
10/14/2001 0:00	 	99.95
10/15/2001 0:00	 	99.94
10/16/2001 0:00	 	99.94
10/17/2001 0:00	 	99.93
10/18/2001 0:00	 	99.92
10/19/2001 0:00	 	99.92
10/20/2001 0:00	 	99.91
10/21/2001 0:00	 	99.91
10/22/2001 0:00	 	99.9
10/23/2001 0:00	 	99.9
10/24/2001 0:00	-376.8	41.03
10/25/2001 0:00	51.1	0.78
10/26/2001 0:00	50.8	0.78
10/27/2001 0:00	51	0.78
10/28/2001 0:00	50.8	0.78
10/29/2001 0:00	36.5	0.57
10/30/2001 0:00	0.015	0
10/31/2001 0:00	0	0
11/1/2001 0:00	-426.7	54.19
11/2/2001 0:00	 	99.99
11/3/2001 0:00	 	99.99
11/4/2001 0:00	 	99.98
11/5/2001 0:00	 	99.98
11/6/2001 0:00	 	99.98
11/7/2001 0:00	 	99.97
11/8/2001 0:00	 	99.97
11/9/2001 0:00	 	99.96
11/10/2001 0:00	 	99.95
11/11/2001 0:00	 	99.95
11/12/2001 0:00	 	99.94
11/13/2001 0:00	 	99.94
11/14/2001 0:00	 	99.93
11/15/2001 0:00	 	99.93
11/16/2001 0:00	 	99.93
11/17/2001 0:00	 	99.93
11/18/2001 0:00	 	99.92
11/19/2001 0:00	 	99.92
11/20/2001 0:00	 	99.91
11/21/2001 0:00	 	99.91
11/22/2001 0:00	 	99.9
11/23/2001 0:00	 	99.9
11/24/2001 0:00	 	99.9
11/25/2001 0:00	 	99.89
11/26/2001 0:00	 	99.89
11/27/2001 0:00	 	99.88
11/28/2001 0:00	 	99.88
11/29/2001 0:00	 	99.88
11/30/2001 0:00	 	99.87
12/1/2001 0:00	 	99.87
12/2/2001 0:00	 	99.87
12/3/2001 0:00	 	99.86
12/4/2001 0:00	 	99.86
12/5/2001 0:00	 	99.86
12/6/2001 0:00	 	99.85
12/7/2001 0:00	 	99.85
12/8/2001 0:00	 	99.85
12/9/2001 0:00	 	99.84
12/10/2001 0:00	 	99.84
12/11/2001 0:00	 	99.84
12/12/2001 0:00	 	99.83
12/13/2001 0:00	 	99.83
12/14/2001 0:00	 	99.82
12/15/2001 0:00	 	99.82
12/16/2001 0:00	 	99.82
12/17/2001 0:00	 	99.82
12/18/2001 0:00	 	99.81
12/19/2001 0:00	 	99.81
12/20/2001 0:00	 	99.81
12/21/2001 0:00	 	99.81
12/22/2001 0:00	 	99.8
12/23/2001 0:00	 	99.8
12/24/2001 0:00	 	99.8
12/25/2001 0:00	 	99.8
12/26/2001 0:00	 	99.79
12/27/2001 0:00	 	99.79
12/28/2001 0:00	 	99.79
12/29/2001 0:00	 	99.79
12/30/2001 0:00	 	99.78
12/31/2001 0:00	 	99.78
1/1/2002 0:00	 	99.78
1/2/2002 0:00	 	132.12
1/3/2002 0:00	 	99.77
1/4/2002 0:00	 	99.77
1/5/2002 0:00	 	99.77
1/6/2002 0:00	 	99.77
1/7/2002 0:00	 	99.76
1/8/2002 0:00	 	99.76
1/9/2002 0:00	 	99.76
1/10/2002 0:00	 	99.76
1/11/2002 0:00	 	99.76
1/12/2002 0:00	 	99.76
1/13/2002 0:00	 	99.75
1/14/2002 0:00	 	99.75
1/15/2002 0:00	 	99.75
1/16/2002 0:00	 	99.75
1/17/2002 0:00	 	99.74
1/18/2002 0:00	 	99.74
1/19/2002 0:00	 	99.74
1/20/2002 0:00	 	99.73
1/21/2002 0:00	 	99.73
1/22/2002 0:00	 	99.73
1/23/2002 0:00	 	99.73
1/24/2002 0:00	 	99.72
1/25/2002 0:00	 	99.72
1/26/2002 0:00	 	99.72
1/27/2002 0:00	 	99.72
1/28/2002 0:00	 	99.72
1/29/2002 0:00	 	99.71
1/30/2002 0:00	 	99.71
1/31/2002 0:00	 	99.71
2/1/2002 0:00	 	99.7
2/2/2002 0:00	 	99.7
2/3/2002 0:00	 	99.7
2/4/2002 0:00	 	99.7
2/5/2002 0:00	 	99.7
2/6/2002 0:00	 	99.7
2/7/2002 0:00	 	99.69
2/8/2002 0:00	 	99.69
2/9/2002 0:00	 	99.69
2/10/2002 0:00	 	99.69
2/11/2002 0:00	 	99.69
2/12/2002 0:00	 	99.68
2/13/2002 0:00	 	99.68
2/14/2002 0:00	 	99.68
2/15/2002 0:00	 	99.68
2/16/2002 0:00	 	99.68
2/17/2002 0:00	 	99.67
2/18/2002 0:00	 	99.67
2/19/2002 0:00	 	99.67
2/20/2002 0:00	 	99.67
2/21/2002 0:00	 	99.67
2/22/2002 0:00	 	99.66
2/23/2002 0:00	 	99.66
2/24/2002 0:00	 	99.66
2/25/2002 0:00	 	99.65
2/26/2002 0:00	 	99.65
2/27/2002 0:00	 	99.65
2/28/2002 0:00	 	99.64
3/1/2002 0:00	 	99.64
3/2/2002 0:00	 	99.64
3/3/2002 0:00	 	99.64
3/4/2002 0:00	 	99.63
3/5/2002 0:00	 	99.63
3/6/2002 0:00	 	99.63
3/7/2002 0:00	 	99.63
3/8/2002 0:00	 	99.63
3/9/2002 0:00	 	99.62
3/10/2002 0:00	 	99.62
3/11/2002 0:00	 	99.62
3/12/2002 0:00	 	99.61
3/13/2002 0:00	 	99.61
3/14/2002 0:00	 	99.61
3/15/2002 0:00	 	99.61
3/16/2002 0:00	 	99.6
3/17/2002 0:00	 	99.6
3/18/2002 0:00	 	99.6
3/19/2002 0:00	 	99.6
3/20/2002 0:00	 	99.59
3/21/2002 0:00	 	99.59
3/22/2002 0:00	 	99.58
3/23/2002 0:00	 	99.58
3/24/2002 0:00	 	99.58
3/25/2002 0:00	 	99.57
3/26/2002 0:00	 	99.57
3/27/2002 0:00	 	99.57
3/28/2002 0:00	-967.3	96
3/29/2002 0:00	 	98.69
3/30/2002 0:00	 	98.69
3/31/2002 0:00	 	98.69
4/1/2002 0:00	 	98.68
4/2/2002 0:00	 	98.68
4/3/2002 0:00	 	98.68
4/4/2002 0:00	 	98.67
4/5/2002 0:00	 	98.67
4/6/2002 0:00	 	98.67
4/7/2002 0:00	 	98.67
4/8/2002 0:00	 	98.67
4/9/2002 0:00	 	98.67
4/10/2002 0:00	 	98.67
4/11/2002 0:00	 	98.66
4/12/2002 0:00	 	98.66
4/13/2002 0:00	 	98.66
4/14/2002 0:00	 	98.66
4/15/2002 0:00	-636.5	67.25
4/16/2002 0:00	207	1.82
4/17/2002 0:00	275	2.23
4/18/2002 0:00	291	2.31
4/19/2002 0:00	291	2.31
4/20/2002 0:00	293	2.32
4/21/2002 0:00	293	2.32
4/22/2002 0:00	309	2.4
4/23/2002 0:00	348	2.58
4/24/2002 0:00	346	2.57
4/25/2002 0:00	344	2.56
4/26/2002 0:00	344	2.56
4/27/2002 0:00	343	2.56
4/28/2002 0:00	343	2.56
4/29/2002 0:00	343	2.56
4/30/2002 0:00	343	2.56
5/1/2002 0:00	343	2.56
5/2/2002 0:00	351	2.6
5/3/2002 0:00	351	2.59
5/4/2002 0:00	367	2.66
5/5/2002 0:00	351	2.6
5/6/2002 0:00	350	2.59
5/7/2002 0:00	352	2.6
5/8/2002 0:00	350	2.59
5/9/2002 0:00	-600.3	64.98
5/10/2002 0:00	 	99.98
5/11/2002 0:00	 	99.98
5/12/2002 0:00	 	99.97
5/13/2002 0:00	 	99.97
5/14/2002 0:00	 	99.96
5/15/2002 0:00	 	99.96
5/16/2002 0:00	 	99.96
5/17/2002 0:00	 	99.96
5/18/2002 0:00	 	99.95
5/19/2002 0:00	 	99.95
5/20/2002 0:00	 	99.94
5/21/2002 0:00	 	99.94
5/22/2002 0:00	 	99.93
5/23/2002 0:00	 	99.93
5/24/2002 0:00	 	99.92
5/25/2002 0:00	 	99.91
5/26/2002 0:00	 	99.91
5/27/2002 0:00	 	99.91
5/28/2002 0:00	 	99.9
5/29/2002 0:00	 	99.9
5/30/2002 0:00	 	99.89
5/31/2002 0:00	 	99.89
6/1/2002 0:00	 	99.88
6/2/2002 0:00	 	99.88
6/3/2002 0:00	 	99.87
6/4/2002 0:00	 	99.87
6/5/2002 0:00	 	99.87
6/6/2002 0:00	 	99.86
6/7/2002 0:00	 	99.86
6/8/2002 0:00	 	99.86
6/9/2002 0:00	 	99.85
6/10/2002 0:00	 	99.85
6/11/2002 0:00	 	99.84
6/12/2002 0:00	 	99.84
6/13/2002 0:00	 	99.84
6/14/2002 0:00	 	99.83
6/15/2002 0:00	-338.9	41.3
6/16/2002 0:00	 	99.98
6/17/2002 0:00	-759.7	78.35
6/18/2002 0:00	96.4	1.16
6/19/2002 0:00	81.9	1.04
6/20/2002 0:00	-263.5	30.76
6/21/2002 0:00	 	99.98
6/22/2002 0:00	 	99.97
6/23/2002 0:00	 	99.97
6/24/2002 0:00	 	99.97
6/25/2002 0:00	 	99.97
6/26/2002 0:00	 	99.96
6/27/2002 0:00	 	99.95
6/28/2002 0:00	 	99.95
6/29/2002 0:00	 	99.95
6/30/2002 0:00	 	99.94
7/1/2002 0:00	 	99.93
7/2/2002 0:00	 	99.93
7/3/2002 0:00	 	99.92
7/4/2002 0:00	 	99.92
7/5/2002 0:00	 	99.91
7/6/2002 0:00	 	99.91
7/7/2002 0:00	 	99.9
7/8/2002 0:00	 	99.9
7/9/2002 0:00	 	99.89
7/10/2002 0:00	-967.8	96.77
7/11/2002 0:00	 	99.97
7/12/2002 0:00	 	99.97
7/13/2002 0:00	 	99.96
7/14/2002 0:00	 	99.96
7/15/2002 0:00	 	99.95
7/16/2002 0:00	 	99.95
7/17/2002 0:00	 	99.94
7/18/2002 0:00	 	99.93
7/19/2002 0:00	 	99.92
7/20/2002 0:00	 	99.92
7/21/2002 0:00	 	99.91
7/22/2002 0:00	 	99.9
7/23/2002 0:00	 	99.9
7/24/2002 0:00	 	99.89
7/25/2002 0:00	 	99.88
7/26/2002 0:00	 	99.88
7/27/2002 0:00	 	99.87
7/28/2002 0:00	 	99.87
7/29/2002 0:00	 	99.86
7/30/2002 0:00	 	99.85
7/31/2002 0:00	 	99.85
8/1/2002 0:00	 	99.84
8/2/2002 0:00	 	99.83
8/3/2002 0:00	 	99.83
8/4/2002 0:00	 	99.82
8/5/2002 0:00	 	99.82
8/6/2002 0:00	 	99.81
8/7/2002 0:00	 	99.8
8/8/2002 0:00	 	99.79
8/9/2002 0:00	 	99.81
8/10/2002 0:00	 	99.97
8/11/2002 0:00	 	99.96
8/12/2002 0:00	 	99.96
8/13/2002 0:00	 	99.95
8/14/2002 0:00	 	99.94
8/15/2002 0:00	 	99.94
8/16/2002 0:00	 	99.93
8/17/2002 0:00	 	99.92
8/18/2002 0:00	 	99.91
8/19/2002 0:00	 	99.9
8/20/2002 0:00	 	99.9
8/21/2002 0:00	 	99.89
8/22/2002 0:00	 	99.88
8/23/2002 0:00	-978.2	97.88
8/24/2002 0:00	 	99.97
8/25/2002 0:00	 	99.97
8/26/2002 0:00	 	99.96
8/27/2002 0:00	 	99.96
8/28/2002 0:00	-756.3	77.23
8/29/2002 0:00	249	1.91
8/30/2002 0:00	269	2.2
8/31/2002 0:00	264	2.17
9/1/2002 0:00	52.7	12.93
9/2/2002 0:00	 	99.98
9/3/2002 0:00	 	99.97
9/4/2002 0:00	 	99.97
9/5/2002 0:00	 	99.97
9/6/2002 0:00	 	99.96
9/7/2002 0:00	 	99.96
9/8/2002 0:00	 	99.95
9/9/2002 0:00	-988.6	98.91
9/10/2002 0:00	-397.4	41.99
9/11/2002 0:00	20.7	0.42
9/12/2002 0:00	269	2.18
9/13/2002 0:00	206	1.7
9/14/2002 0:00	-967.8	96.86
9/15/2002 0:00	 	99.98
9/16/2002 0:00	-689.7	74.4
9/17/2002 0:00	198	1.82
9/18/2002 0:00	3.53	14.84
9/19/2002 0:00	 	99.95
9/20/2002 0:00	 	99.95
9/21/2002 0:00	 	99.94
9/22/2002 0:00	 	99.94
9/23/2002 0:00	-852.5	86.53
9/24/2002 0:00	-145.5	23.86
9/25/2002 0:00	 	99.97
9/26/2002 0:00	 	99.96
9/27/2002 0:00	 	99.96
9/28/2002 0:00	 	99.96
9/29/2002 0:00	 	99.95
9/30/2002 0:00	 	99.95
10/1/2002 0:00	 	99.94
10/2/2002 0:00	 	99.94
10/3/2002 0:00	 	99.93
10/4/2002 0:00	 	99.93
10/5/2002 0:00	 	99.92
10/6/2002 0:00	 	99.92
10/7/2002 0:00	 	99.91
10/8/2002 0:00	 	99.91
10/9/2002 0:00	 	99.9
10/10/2002 0:00	 	99.9
10/11/2002 0:00	 	99.9
10/12/2002 0:00	 	99.89
10/13/2002 0:00	 	99.88
10/14/2002 0:00	 	99.88
10/15/2002 0:00	 	99.87
10/16/2002 0:00	 	99.86
10/17/2002 0:00	 	99.86
10/18/2002 0:00	 	99.85
10/19/2002 0:00	-718	38.19
10/20/2002 0:00	 	99.84
10/21/2002 0:00	 	99.83
10/22/2002 0:00	 	99.83
10/23/2002 0:00	 	99.82
10/24/2002 0:00	 	99.82
10/25/2002 0:00	 	99.81
10/26/2002 0:00	 	99.81
10/27/2002 0:00	 	99.85
10/28/2002 0:00	 	99.85
10/29/2002 0:00	 	99.85
10/30/2002 0:00	 	99.84
10/31/2002 0:00	 	99.84
11/1/2002 0:00	 	99.83
11/2/2002 0:00	 	99.83
11/3/2002 0:00	 	99.82
11/4/2002 0:00	 	99.82
11/5/2002 0:00	 	99.82
11/6/2002 0:00	 	99.82
11/7/2002 0:00	 	99.82
11/8/2002 0:00	 	99.81
11/9/2002 0:00	 	99.81
11/10/2002 0:00	 	99.81
11/11/2002 0:00	 	99.81
11/12/2002 0:00	 	99.8
11/13/2002 0:00	 	99.8
11/14/2002 0:00	 	99.8
11/15/2002 0:00	 	99.79
11/16/2002 0:00	 	99.79
11/17/2002 0:00	 	99.78
11/18/2002 0:00	 	99.78
11/19/2002 0:00	 	99.78
11/20/2002 0:00	 	99.78
11/21/2002 0:00	 	99.77
11/22/2002 0:00	 	99.77
11/23/2002 0:00	 	99.77
11/24/2002 0:00	 	99.77
11/25/2002 0:00	 	99.76
11/26/2002 0:00	 	99.76
11/27/2002 0:00	 	99.75
11/28/2002 0:00	 	99.75
11/29/2002 0:00	 	99.74
11/30/2002 0:00	 	99.74
12/1/2002 0:00	 	99.74
12/2/2002 0:00	 	99.74
12/3/2002 0:00	 	99.74
12/4/2002 0:00	 	99.73
12/5/2002 0:00	 	99.73
12/6/2002 0:00	 	99.73
12/7/2002 0:00	 	99.73
12/8/2002 0:00	 	99.73
12/9/2002 0:00	 	99.72
12/10/2002 0:00	 	99.72
12/11/2002 0:00	 	99.72
12/12/2002 0:00	 	99.71
12/13/2002 0:00	 	99.71
12/14/2002 0:00	 	99.71
12/15/2002 0:00	 	99.7
12/16/2002 0:00	 	99.7
12/17/2002 0:00	 	99.7
12/18/2002 0:00	 	99.7
12/19/2002 0:00	 	99.7
12/20/2002 0:00	 	99.69
12/21/2002 0:00	 	99.69
12/22/2002 0:00	 	99.69
12/23/2002 0:00	 	99.68
12/24/2002 0:00	 	99.68
12/25/2002 0:00	 	99.68
12/26/2002 0:00	 	99.68
12/27/2002 0:00	 	99.67
12/28/2002 0:00	 	99.67
12/29/2002 0:00	 	99.67
12/30/2002 0:00	 	99.67
12/31/2002 0:00	 	99.67
1/1/2003 0:00	 	99.66
1/2/2003 0:00	 	99.66
1/3/2003 0:00	 	99.66
1/4/2003 0:00	 	99.66
1/5/2003 0:00	 	99.66
1/6/2003 0:00	 	99.66
1/7/2003 0:00	 	99.65
1/8/2003 0:00	 	99.65
1/9/2003 0:00	 	99.65
1/10/2003 0:00	 	99.65
1/11/2003 0:00	 	99.64
1/12/2003 0:00	 	99.64
1/13/2003 0:00	 	99.64
1/14/2003 0:00	 	99.64
1/15/2003 0:00	 	99.63
1/16/2003 0:00	 	99.63
1/17/2003 0:00	 	99.63
1/18/2003 0:00	 	99.63
1/19/2003 0:00	 	99.62
1/20/2003 0:00	 	99.62
1/21/2003 0:00	 	99.62
1/22/2003 0:00	 	99.62
1/23/2003 0:00	 	99.61
1/24/2003 0:00	 	99.61
1/25/2003 0:00	 	99.61
1/26/2003 0:00	 	99.61
1/27/2003 0:00	 	99.61
1/28/2003 0:00	 	99.61
1/29/2003 0:00	 	99.61
1/30/2003 0:00	 	99.6
1/31/2003 0:00	 	99.6
2/1/2003 0:00	 	99.6
2/2/2003 0:00	 	99.6
2/3/2003 0:00	 	99.6
2/4/2003 0:00	 	99.6
2/5/2003 0:00	 	99.6
2/6/2003 0:00	 	99.59
2/7/2003 0:00	 	99.59
2/8/2003 0:00	 	99.59
2/9/2003 0:00	 	99.58
2/10/2003 0:00	 	99.58
2/11/2003 0:00	 	99.58
2/12/2003 0:00	 	99.58
2/13/2003 0:00	 	99.58
2/14/2003 0:00	 	99.58
2/15/2003 0:00	 	99.58
2/16/2003 0:00	 	99.57
2/17/2003 0:00	 	99.57
2/18/2003 0:00	 	99.57
2/19/2003 0:00	 	99.57
2/20/2003 0:00	 	99.57
2/21/2003 0:00	 	99.57
2/22/2003 0:00	 	99.57
2/23/2003 0:00	 	99.56
2/24/2003 0:00	 	99.56
2/25/2003 0:00	 	99.56
2/26/2003 0:00	 	99.55
2/27/2003 0:00	 	99.55
2/28/2003 0:00	 	99.55
3/1/2003 0:00	 	99.55
3/2/2003 0:00	 	99.55
3/3/2003 0:00	 	99.55
3/4/2003 0:00	 	99.54
3/5/2003 0:00	 	99.54
3/6/2003 0:00	 	99.54
3/7/2003 0:00	 	99.54
3/8/2003 0:00	 	99.54
3/9/2003 0:00	 	99.54
3/10/2003 0:00	 	99.53
3/11/2003 0:00	 	99.53
3/12/2003 0:00	 	99.53
3/13/2003 0:00	 	99.53
3/14/2003 0:00	 	99.53
3/15/2003 0:00	 	99.53
3/16/2003 0:00	 	99.52
3/17/2003 0:00	 	99.52
3/18/2003 0:00	 	99.52
3/19/2003 0:00	 	99.52
3/20/2003 0:00	 	99.51
3/21/2003 0:00	 	99.51
3/22/2003 0:00	 	99.51
3/23/2003 0:00	 	99.51
3/24/2003 0:00	 	99.5
3/25/2003 0:00	 	99.5
3/26/2003 0:00	 	99.5
3/27/2003 0:00	 	99.5
3/28/2003 0:00	 	99.49
3/29/2003 0:00	 	99.49
3/30/2003 0:00	 	99.48
3/31/2003 0:00	 	99.48
4/1/2003 0:00	 	99.48
4/2/2003 0:00	 	99.48
4/3/2003 0:00	 	99.47
4/4/2003 0:00	 	99.47
4/5/2003 0:00	 	99.47
4/6/2003 0:00	 	99.46
4/7/2003 0:00	 	99.46
4/8/2003 0:00	 	99.45
4/9/2003 0:00	 	99.45
4/10/2003 0:00	 	99.44
4/11/2003 0:00	 	99.44
4/12/2003 0:00	 	99.44
4/13/2003 0:00	 	99.44
4/14/2003 0:00	 	99.43
4/15/2003 0:00	 	99.44
4/16/2003 0:00	 	99.46
4/17/2003 0:00	 	99.45
4/18/2003 0:00	 	99.45
4/19/2003 0:00	 	99.44
4/20/2003 0:00	 	99.44
4/21/2003 0:00	 	99.43
4/22/2003 0:00	 	99.43
4/23/2003 0:00	 	99.43
4/24/2003 0:00	 	99.43
4/25/2003 0:00	 	99.42
4/26/2003 0:00	 	99.42
4/27/2003 0:00	 	99.42
4/28/2003 0:00	 	99.42
4/29/2003 0:00	 	99.42
4/30/2003 0:00	 	99.41
5/1/2003 0:00	 	99.41
5/2/2003 0:00	 	99.41
5/3/2003 0:00	 	99.41
5/4/2003 0:00	 	99.4
5/5/2003 0:00	-712.7	77.1
5/6/2003 0:00	288	2.29
5/7/2003 0:00	288	2.29
5/8/2003 0:00	247	2.08
5/9/2003 0:00	249	2.09
5/10/2003 0:00	251	2.1
5/11/2003 0:00	251	2.11
5/12/2003 0:00	250	2.1
5/13/2003 0:00	250	2.1
5/14/2003 0:00	250	2.1
5/15/2003 0:00	251	2.11
5/16/2003 0:00	249	2.1
5/17/2003 0:00	-76.8	23.15
5/18/2003 0:00	 	99.97
5/19/2003 0:00	 	99.96
5/20/2003 0:00	 	99.96
5/21/2003 0:00	 	99.95
5/22/2003 0:00	 	99.95
5/23/2003 0:00	 	99.95
5/24/2003 0:00	 	99.95
5/25/2003 0:00	 	99.95
5/26/2003 0:00	 	99.95
5/27/2003 0:00	-776.4	82.63
5/28/2003 0:00	285	2.28
5/29/2003 0:00	264	2.17
5/30/2003 0:00	285	2.28
5/31/2003 0:00	285	2.28
6/1/2003 0:00	290	2.3
6/2/2003 0:00	319	2.44
6/3/2003 0:00	434	2.96
6/4/2003 0:00	499	3.24
6/5/2003 0:00	495	3.22
6/6/2003 0:00	497	3.23
6/7/2003 0:00	504	3.26
6/8/2003 0:00	494	3.21
6/9/2003 0:00	403	2.81
6/10/2003 0:00	284	2.27
6/11/2003 0:00	283	2.27
6/12/2003 0:00	284	2.27
6/13/2003 0:00	284	2.27
6/14/2003 0:00	284	2.27
6/15/2003 0:00	283	2.27
6/16/2003 0:00	307	2.38
6/17/2003 0:00	350	2.59
6/18/2003 0:00	372	2.69
6/19/2003 0:00	451	3.03
6/20/2003 0:00	411	2.84
6/21/2003 0:00	285	2.28
6/22/2003 0:00	287	2.29
6/23/2003 0:00	302	2.36
6/24/2003 0:00	351	2.6
6/25/2003 0:00	341	2.55
6/26/2003 0:00	303	2.37
6/27/2003 0:00	283	2.27
6/28/2003 0:00	284	2.27
6/29/2003 0:00	282	2.27
6/30/2003 0:00	341	2.53
7/1/2003 0:00	489	3.19
7/2/2003 0:00	451	3.03
7/3/2003 0:00	251	2.1
7/4/2003 0:00	192	1.78
7/5/2003 0:00	176	1.68
7/6/2003 0:00	136	1.43
7/7/2003 0:00	130	1.39
7/8/2003 0:00	101	1.19
7/9/2003 0:00	53.6	0.73
7/10/2003 0:00	2.46	0.12
7/11/2003 0:00	1.98	0.1
7/12/2003 0:00	1.92	0.1
7/13/2003 0:00	1.92	0.1
7/14/2003 0:00	1.73	0.09
7/15/2003 0:00	1.62	0.09
7/16/2003 0:00	1.62	0.09
7/17/2003 0:00	1.2	0.07
7/18/2003 0:00	0	0
7/19/2003 0:00	0	0
7/20/2003 0:00	-187.2	18.75
7/21/2003 0:00	0.174	0.02
7/22/2003 0:00	0.15	0.02
7/23/2003 0:00	0.065	0.01
7/24/2003 0:00	0.05	0.01
7/25/2003 0:00	0.039	0.01
7/26/2003 0:00	0	0
7/27/2003 0:00	0	0
7/28/2003 0:00	-156.1	15.62
7/29/2003 0:00	 	99.99
7/30/2003 0:00	 	99.98
7/31/2003 0:00	 	99.98
8/1/2003 0:00	-677.1	74.46
8/2/2003 0:00	18.2	0.29
8/3/2003 0:00	0.28	0.03
8/4/2003 0:00	0.28	0.03
8/5/2003 0:00	0.234	0.03
8/6/2003 0:00	0.15	0.02
8/7/2003 0:00	0.117	0.02
8/8/2003 0:00	0.05	0.01
8/9/2003 0:00	0.05	0.01
8/10/2003 0:00	0.003	0
8/11/2003 0:00	-395.4	39.58
8/12/2003 0:00	 	99.99
