"","xP0.025","xMean","xP0.975","xSD","xSkew","xKurt"
"P.025",0,0.616481949105017,1.36712749416855,0.486521028381934,-0.117073319313668,1.50418675310842
"Mean",0,0.921093388643093,1.95084954819384,0.714068358165972,-0.220212930921979,1.45058706990041
"P.975",0,1.24012372033109,2.55018445187182,0.956753403742473,-0.257296189417641,1.42429218274673
"SD",0,0.155501177915141,0.304576174099829,0.120919254017026,-0.237151366090191,1.45414990296977
"Skew",-0.0018933949033081,0.122638931749081,0.327101424413714,0.0875901969544216,2.27346833938885,17.9524587769513
"Kurt",3.52781779798592,3.88808186516708,4.35014021482397,0.20559183419015,0.656685622243251,4.84188912887019
