"","xP0.025","xMean","xP0.975","xSD","xSkew","xKurt"
"P.025",0.456548221786633,0.913494306270466,1.60255050484501,0.352083202621546,3.95831795762968,57.0572919027848
"Mean",0.568143824814555,1.25478345824963,2.14942339142821,0.514868338714105,2.77202729648147,36.4107974827469
"P.975",0.677845586344526,1.72336127335595,2.96704674088254,0.782482488017983,2.73137783527354,37.9619002360084
"SD",0.0548154827498927,0.208125950035056,0.400070981242048,0.11955431961752,1.73609457195958,22.1756865045404
"Skew",-0.0206837628333343,0.544791942474273,1.61298746406291,0.594072577790994,0.758210625653349,1.87193692482241
"Kurt",3.45725409223754,4.50687102977321,7.31901137192136,1.21402850478757,1.86035859654425,9.68076555872024
