"","xP0.025","xMean","xP0.975","xSD","xSkew","xKurt"
"P.025",0,0.254822533081317,0.656071096710942,0.231569624081752,0.212696100329085,1.64959180157896
"Mean",0,0.309796546042304,0.763220404094854,0.274152050461728,0.105782224634541,1.55413667231297
"P.975",0,0.368337735360328,0.879388635465502,0.319508444250001,0.022978331338414,1.48931725340587
"SD",0,0.0287659929653354,0.0567600311991015,0.0236256431445769,-0.279629497341579,1.22226049576514
"Skew",0.0281516265687705,0.156070786837493,1.07039144061634,0.21617576571472,5.06921077833726,29.1448977257267
"Kurt",3.11556209701073,3.47637888226709,4.43496376887171,0.464968130680369,5.30335296208848,35.5689427160467
